ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status
denovo23834,Arthropoda,Insecta,Diptera,,,,89.92,Published
denovo25187,Arthropoda,Insecta,Diptera,,,,89.92,Private
denovo5804,Arthropoda,Insecta,Diptera,,,,89.92,Published
denovo16157,Arthropoda,Insecta,Diptera,,,,89.93,Published
denovo6345,Arthropoda,Insecta,Diptera,,,,89.93,Published
denovo20866,Arthropoda,Insecta,Diptera,,,,89.95,Private
denovo4583,Arthropoda,Insecta,Diptera,,,,89.95,Private
denovo625,Arthropoda,Insecta,Diptera,,,,89.95,Published
denovo16997,Arthropoda,Insecta,Ephemeroptera,,,,85.48,Published
denovo18255,Arthropoda,Insecta,Ephemeroptera,,,,85.81,Published
denovo2150,Arthropoda,Insecta,Ephemeroptera,,,,86.47,Published
denovo20073,Arthropoda,Insecta,Hemiptera,Scutelleridae,,,90.03,Private
denovo3861,Arthropoda,Insecta,Hemiptera,Scutelleridae,,,90.65,Private
denovo14789,Arthropoda,Insecta,Hymenoptera,,,,85.12,Private
denovo15732,Arthropoda,Insecta,Lepidoptera,,,,85.16,Private
denovo15795,Arthropoda,Insecta,Lepidoptera,,,,85.16,Private
denovo13808,Arthropoda,Insecta,Lepidoptera,,,,85.79,Private
denovo15882,Arthropoda,Insecta,Lepidoptera,,,,87.04,Private
denovo10750,Arthropoda,Insecta,,,,,70.59,Published
denovo1638,Arthropoda,Insecta,,,,,73.02,Published
denovo4581,Arthropoda,Insecta,,,,,74.79,Private
denovo20626,Arthropoda,Insecta,,,,,77.24,Private
denovo16166,Arthropoda,Insecta,,,,,77.65,Published
denovo6747,Arthropoda,Insecta,,,,,78.21,Private
denovo5935,Arthropoda,Insecta,,,,,78.45,Private
denovo15286,Arthropoda,Insecta,,,,,78.47,Private
denovo21813,Arthropoda,Insecta,,,,,78.53,Private
denovo6360,Arthropoda,Insecta,,,,,78.68,Published
denovo7465,Arthropoda,Insecta,,,,,78.68,Published
denovo9981,Arthropoda,Insecta,,,,,78.7,Private
denovo26332,Arthropoda,Insecta,,,,,78.84,Published
denovo10025,Arthropoda,Insecta,,,,,78.87,Private
denovo20936,Arthropoda,Insecta,,,,,78.97,Private
denovo20519,Arthropoda,Insecta,,,,,78.99,Private
denovo6923,Arthropoda,Insecta,,,,,78.99,Private
denovo2518,Arthropoda,Insecta,,,,,79,Published
denovo23998,Arthropoda,Insecta,,,,,79.01,Private
denovo17357,Arthropoda,Insecta,,,,,79.03,Published
denovo19327,Arthropoda,Insecta,,,,,79.17,Published
denovo11676,Arthropoda,Insecta,,,,,79.28,Published
denovo13888,Arthropoda,Insecta,,,,,79.28,Private
denovo24109,Arthropoda,Insecta,,,,,79.28,Private
denovo22626,Arthropoda,Insecta,,,,,79.46,Published
denovo13193,Arthropoda,Insecta,,,,,79.5,Private
denovo14004,Arthropoda,Insecta,,,,,79.55,Private
denovo14633,Arthropoda,Insecta,,,,,79.58,Private
denovo25028,Arthropoda,Insecta,,,,,79.58,Private
denovo14093,Arthropoda,Insecta,,,,,79.65,Published
denovo20847,Arthropoda,Insecta,,,,,79.65,Published
denovo14095,Arthropoda,Insecta,,,,,79.69,Published
denovo8744,Arthropoda,Insecta,,,,,79.73,Private
denovo14773,Arthropoda,Insecta,,,,,79.74,Private
denovo16128,Arthropoda,Insecta,,,,,79.76,Private
denovo15368,Arthropoda,Insecta,,,,,79.78,Published
denovo12368,Arthropoda,Insecta,,,,,79.8,Published
denovo18620,Arthropoda,Insecta,,,,,79.83,Private
denovo14587,Arthropoda,Insecta,,,,,79.88,Private
denovo20831,Arthropoda,Insecta,,,,,79.88,Private
denovo21735,Arthropoda,Insecta,,,,,79.88,Published
denovo4267,Arthropoda,Insecta,,,,,79.88,Published
denovo7874,Arthropoda,Insecta,,,,,79.88,Private
denovo14632,Arthropoda,Insecta,,,,,79.94,Published
denovo21883,Arthropoda,Insecta,,,,,79.94,Published
denovo25039,Arthropoda,Insecta,,,,,79.94,Published
denovo24959,Arthropoda,Insecta,,,,,80,Published
denovo568,Arthropoda,Insecta,,,,,80,Private
denovo2810,Arthropoda,Insecta,,,,,80.07,Published
denovo20482,Arthropoda,Insecta,,,,,80.16,Private
denovo13233,Arthropoda,Insecta,,,,,80.18,Private
denovo15650,Arthropoda,Insecta,,,,,80.18,Private
denovo16136,Arthropoda,Insecta,,,,,80.18,Private
denovo17116,Arthropoda,Insecta,,,,,80.18,Early-Release
denovo19304,Arthropoda,Insecta,,,,,80.18,Private
denovo20042,Arthropoda,Insecta,,,,,80.18,Private
denovo21731,Arthropoda,Insecta,,,,,80.18,Published
denovo21814,Arthropoda,Insecta,,,,,80.18,Private
denovo22853,Arthropoda,Insecta,,,,,80.18,Published
denovo24905,Arthropoda,Insecta,,,,,80.18,Private
denovo25018,Arthropoda,Insecta,,,,,80.18,Private
denovo25381,Arthropoda,Insecta,,,,,80.18,Private
denovo26065,Arthropoda,Insecta,,,,,80.18,Private
denovo4577,Arthropoda,Insecta,,,,,80.18,Published
denovo21519,Arthropoda,Insecta,,,,,80.2,Published
denovo6318,Arthropoda,Insecta,,,,,80.29,Published
denovo6326,Arthropoda,Insecta,,,,,80.29,Published
denovo15110,Arthropoda,Insecta,,,,,80.3,Private
denovo17382,Arthropoda,Insecta,,,,,80.3,Private
denovo6727,Arthropoda,Insecta,,,,,80.32,Published
denovo24832,Arthropoda,Insecta,,,,,80.34,Published
denovo9559,Arthropoda,Insecta,,,,,80.46,Published
denovo9560,Arthropoda,Insecta,,,,,80.46,Published
denovo10261,Arthropoda,Insecta,,,,,80.48,Private
denovo10727,Arthropoda,Insecta,,,,,80.48,Private
denovo14621,Arthropoda,Insecta,,,,,80.48,Private
denovo14642,Arthropoda,Insecta,,,,,80.48,Private
denovo17371,Arthropoda,Insecta,,,,,80.48,Private
denovo17511,Arthropoda,Insecta,,,,,80.48,Private
denovo18588,Arthropoda,Insecta,,,,,80.48,Private
denovo19310,Arthropoda,Insecta,,,,,80.48,Private
denovo20048,Arthropoda,Insecta,,,,,80.48,Private
denovo21736,Arthropoda,Insecta,,,,,80.48,Published
denovo24111,Arthropoda,Insecta,,,,,80.48,Private
denovo24904,Arthropoda,Insecta,,,,,80.48,Private
denovo25184,Arthropoda,Insecta,,,,,80.48,Private
denovo25994,Arthropoda,Insecta,,,,,80.48,Private
denovo26023,Arthropoda,Insecta,,,,,80.48,Private
denovo5841,Arthropoda,Insecta,,,,,80.48,Published
denovo19308,Arthropoda,Insecta,,,,,80.51,Published
denovo6053,Arthropoda,Insecta,,,,,80.51,Published
denovo24886,Arthropoda,Insecta,,,,,80.52,Private
denovo4276,Arthropoda,Insecta,,,,,80.52,Published
denovo18364,Arthropoda,Insecta,,,,,80.55,Published
denovo22601,Arthropoda,Insecta,,,,,80.56,Private
denovo4264,Arthropoda,Insecta,,,,,80.56,Published
denovo4468,Arthropoda,Insecta,,,,,80.58,Published
denovo12680,Arthropoda,Insecta,,,,,80.65,Published
denovo21855,Arthropoda,Insecta,,,,,80.7,Published
denovo24976,Arthropoda,Insecta,,,,,80.72,Private
denovo1096,Arthropoda,Insecta,,,,,80.78,Private
denovo11402,Arthropoda,Insecta,,,,,80.78,Published
denovo11488,Arthropoda,Insecta,,,,,80.78,Private
denovo12688,Arthropoda,Insecta,,,,,80.78,Private
denovo13344,Arthropoda,Insecta,,,,,80.78,Private
denovo14629,Arthropoda,Insecta,,,,,80.78,Private
denovo15731,Arthropoda,Insecta,,,,,80.78,Private
denovo15793,Arthropoda,Insecta,,,,,80.78,Private
denovo17346,Arthropoda,Insecta,,,,,80.78,Private
denovo1886,Arthropoda,Insecta,,,,,80.78,Published
denovo19335,Arthropoda,Insecta,,,,,80.78,Early-Release
denovo1947,Arthropoda,Insecta,,,,,80.78,Private
denovo19895,Arthropoda,Insecta,,,,,80.78,Private
denovo24833,Arthropoda,Insecta,,,,,80.78,Private
denovo24980,Arthropoda,Insecta,,,,,80.78,Published
denovo24985,Arthropoda,Insecta,,,,,80.78,Private
denovo24987,Arthropoda,Insecta,,,,,80.78,Private
denovo25509,Arthropoda,Insecta,,,,,80.78,Published
denovo4261,Arthropoda,Insecta,,,,,80.78,Private
denovo5460,Arthropoda,Insecta,,,,,80.78,Private
denovo7040,Arthropoda,Insecta,,,,,80.78,Private
denovo7550,Arthropoda,Insecta,,,,,80.78,Private
denovo9209,Arthropoda,Insecta,,,,,80.78,Private
denovo12689,Arthropoda,Insecta,,,,,80.79,Published
denovo18067,Arthropoda,Insecta,,,,,80.8,Published
denovo17806,Arthropoda,Insecta,,,,,80.81,Published
denovo14356,Arthropoda,Insecta,,,,,80.82,Private
denovo14989,Arthropoda,Insecta,,,,,80.83,Published
denovo20830,Arthropoda,Insecta,,,,,80.83,Published
denovo8078,Arthropoda,Insecta,,,,,80.83,Published
denovo2512,Arthropoda,Insecta,,,,,80.87,Published
denovo14775,Arthropoda,Insecta,,,,,80.91,Private
denovo16759,Arthropoda,Insecta,,,,,80.91,Private
denovo17732,Arthropoda,Insecta,,,,,80.91,Private
denovo4088,Arthropoda,Insecta,,,,,80.91,Published
denovo12142,Arthropoda,Insecta,,,,,80.95,Published
denovo12675,Arthropoda,Insecta,,,,,80.95,Published
denovo14658,Arthropoda,Insecta,,,,,80.95,Private
denovo2339,Arthropoda,Insecta,,,,,80.95,Published
denovo25005,Arthropoda,Insecta,,,,,80.95,Published
denovo2979,Arthropoda,Insecta,,,,,80.95,Published
denovo13245,Arthropoda,Insecta,,,,,81.03,Published
denovo15671,Arthropoda,Insecta,,,,,81.03,Published
denovo21496,Arthropoda,Insecta,,,,,81.03,Published
denovo25280,Arthropoda,Insecta,,,,,81.03,Published
denovo4108,Arthropoda,Insecta,,,,,81.03,Private
denovo7843,Arthropoda,Insecta,,,,,81.03,Published
denovo24942,Arthropoda,Insecta,,,,,81.05,Private
denovo24898,Arthropoda,Insecta,,,,,81.06,Published
denovo10734,Arthropoda,Insecta,,,,,81.08,Private
denovo10748,Arthropoda,Insecta,,,,,81.08,Published
denovo14588,Arthropoda,Insecta,,,,,81.08,Private
denovo1473,Arthropoda,Insecta,,,,,81.08,Private
denovo14780,Arthropoda,Insecta,,,,,81.08,Private
denovo17347,Arthropoda,Insecta,,,,,81.08,Private
denovo17804,Arthropoda,Insecta,,,,,81.08,Private
denovo18598,Arthropoda,Insecta,,,,,81.08,Private
denovo18634,Arthropoda,Insecta,,,,,81.08,Published
denovo19332,Arthropoda,Insecta,,,,,81.08,Private
denovo20524,Arthropoda,Insecta,,,,,81.08,Private
denovo20811,Arthropoda,Insecta,,,,,81.08,Private
denovo2163,Arthropoda,Insecta,,,,,81.08,Private
denovo22597,Arthropoda,Insecta,,,,,81.08,Private
denovo23821,Arthropoda,Insecta,,,,,81.08,Private
denovo24097,Arthropoda,Insecta,,,,,81.08,Private
denovo24960,Arthropoda,Insecta,,,,,81.08,Private
denovo25023,Arthropoda,Insecta,,,,,81.08,Published
denovo26022,Arthropoda,Insecta,,,,,81.08,Published
denovo26030,Arthropoda,Insecta,,,,,81.08,Published
denovo3215,Arthropoda,Insecta,,,,,81.08,Private
denovo367,Arthropoda,Insecta,,,,,81.08,Published
denovo4469,Arthropoda,Insecta,,,,,81.08,Published
denovo4699,Arthropoda,Insecta,,,,,81.08,Private
denovo7842,Arthropoda,Insecta,,,,,81.08,Private
denovo21812,Arthropoda,Insecta,,,,,81.09,Published
denovo4836,Arthropoda,Insecta,,,,,81.1,Published
denovo9216,Arthropoda,Insecta,,,,,81.1,Published
denovo9881,Arthropoda,Insecta,,,,,81.11,Private
denovo14620,Arthropoda,Insecta,,,,,81.12,Published
denovo2994,Arthropoda,Insecta,,,,,81.12,Private
denovo3804,Arthropoda,Insecta,,,,,81.12,Published
denovo18600,Arthropoda,Insecta,,,,,81.14,Published
denovo21737,Arthropoda,Insecta,,,,,81.14,Published
denovo6951,Arthropoda,Insecta,,,,,81.14,Private
denovo20816,Arthropoda,Insecta,,,,,81.16,Private
denovo7841,Arthropoda,Insecta,,,,,81.16,Published
denovo8964,Arthropoda,Insecta,,,,,81.16,Published
denovo19784,Arthropoda,Insecta,,,,,81.18,Published
denovo20116,Arthropoda,Insecta,,,,,81.18,Published
denovo15447,Arthropoda,Insecta,,,,,81.21,Private
denovo22307,Arthropoda,Insecta,,,,,81.21,Private
denovo1548,Arthropoda,Insecta,,,,,81.23,Published
denovo25020,Arthropoda,Insecta,,,,,81.23,Published
denovo14634,Arthropoda,Insecta,,,,,81.25,Published
denovo19055,Arthropoda,Insecta,,,,,81.25,Published
denovo19334,Arthropoda,Insecta,,,,,81.25,Published
denovo20848,Arthropoda,Insecta,,,,,81.25,Early-Release
denovo22711,Arthropoda,Insecta,,,,,81.25,Published
denovo24958,Arthropoda,Insecta,,,,,81.25,Early-Release
denovo7035,Arthropoda,Insecta,,,,,81.25,Early-Release
denovo9962,Arthropoda,Insecta,,,,,81.29,Published
denovo19789,Arthropoda,Insecta,,,,,81.32,Published
denovo21738,Arthropoda,Insecta,,,,,81.32,Private
denovo4940,Arthropoda,Insecta,,,,,81.32,Private
denovo25022,Arthropoda,Insecta,,,,,81.33,Private
denovo7039,Arthropoda,Insecta,,,,,81.33,Private
denovo10407,Arthropoda,Insecta,,,,,81.36,Published
denovo11145,Arthropoda,Insecta,,,,,81.36,Private
denovo11150,Arthropoda,Insecta,,,,,81.36,Published
denovo14768,Arthropoda,Insecta,,,,,81.37,Private
denovo10725,Arthropoda,Insecta,,,,,81.38,Private
denovo11641,Arthropoda,Insecta,,,,,81.38,Private
denovo12676,Arthropoda,Insecta,,,,,81.38,Published
denovo13217,Arthropoda,Insecta,,,,,81.38,Private
denovo1349,Arthropoda,Insecta,,,,,81.38,Private
denovo14585,Arthropoda,Insecta,,,,,81.38,Private
denovo14779,Arthropoda,Insecta,,,,,81.38,Published
denovo14949,Arthropoda,Insecta,,,,,81.38,Private
denovo15669,Arthropoda,Insecta,,,,,81.38,Private
denovo17344,Arthropoda,Insecta,,,,,81.38,Private
denovo17370,Arthropoda,Insecta,,,,,81.38,Private
denovo17395,Arthropoda,Insecta,,,,,81.38,Private
denovo1753,Arthropoda,Insecta,,,,,81.38,Private
denovo17962,Arthropoda,Insecta,,,,,81.38,Private
denovo19333,Arthropoda,Insecta,,,,,81.38,Private
denovo20825,Arthropoda,Insecta,,,,,81.38,Private
denovo20859,Arthropoda,Insecta,,,,,81.38,Published
denovo22609,Arthropoda,Insecta,,,,,81.38,Published
denovo22612,Arthropoda,Insecta,,,,,81.38,Private
denovo22707,Arthropoda,Insecta,,,,,81.38,Published
denovo22709,Arthropoda,Insecta,,,,,81.38,Published
denovo2385,Arthropoda,Insecta,,,,,81.38,Private
denovo24983,Arthropoda,Insecta,,,,,81.38,Private
denovo25283,Arthropoda,Insecta,,,,,81.38,Published
denovo7867,Arthropoda,Insecta,,,,,81.38,Private
denovo9001,Arthropoda,Insecta,,,,,81.38,Private
denovo22846,Arthropoda,Insecta,,,,,81.41,Published
denovo6322,Arthropoda,Insecta,,,,,81.42,Published
denovo12683,Arthropoda,Insecta,,,,,81.44,Private
denovo1415,Arthropoda,Insecta,,,,,81.44,Published
denovo22852,Arthropoda,Insecta,,,,,81.44,Published
denovo20807,Arthropoda,Insecta,,,,,81.45,Published
denovo25083,Arthropoda,Insecta,,,,,81.45,Private
denovo14612,Arthropoda,Insecta,,,,,81.47,Private
denovo16423,Arthropoda,Insecta,,,,,81.48,Published
denovo25056,Arthropoda,Insecta,,,,,81.48,Published
denovo10728,Arthropoda,Insecta,,,,,81.54,Published
denovo18386,Arthropoda,Insecta,,,,,81.54,Published
denovo20815,Arthropoda,Insecta,,,,,81.54,Published
denovo21810,Arthropoda,Insecta,,,,,81.54,Published
denovo22593,Arthropoda,Insecta,,,,,81.54,Published
denovo5724,Arthropoda,Insecta,,,,,81.54,Published
denovo4941,Arthropoda,Insecta,,,,,81.55,Published
denovo7870,Arthropoda,Insecta,,,,,81.55,Published
denovo23978,Arthropoda,Insecta,,,,,81.57,Private
denovo13122,Arthropoda,Insecta,,,,,81.58,Published
denovo20833,Arthropoda,Insecta,,,,,81.58,Published
denovo24968,Arthropoda,Insecta,,,,,81.58,Published
denovo709,Arthropoda,Insecta,,,,,81.58,Published
denovo7840,Arthropoda,Insecta,,,,,81.58,Published
denovo1627,Arthropoda,Insecta,,,,,81.59,Published
denovo22634,Arthropoda,Insecta,,,,,81.61,Private
denovo1241,Arthropoda,Insecta,,,,,81.63,Published
denovo20804,Arthropoda,Insecta,,,,,81.63,Private
denovo20805,Arthropoda,Insecta,,,,,81.63,Private
denovo25298,Arthropoda,Insecta,,,,,81.63,Private
denovo17575,Arthropoda,Insecta,,,,,81.68,Published
denovo18366,Arthropoda,Insecta,,,,,81.68,Private
denovo19616,Arthropoda,Insecta,,,,,81.68,Published
denovo21520,Arthropoda,Insecta,,,,,81.68,Private
denovo21719,Arthropoda,Insecta,,,,,81.68,Private
denovo21809,Arthropoda,Insecta,,,,,81.68,Published
denovo22855,Arthropoda,Insecta,,,,,81.68,Private
denovo25059,Arthropoda,Insecta,,,,,81.68,Private
denovo25278,Arthropoda,Insecta,,,,,81.68,Private
denovo5094,Arthropoda,Insecta,,,,,81.68,Private
denovo6017,Arthropoda,Insecta,,,,,81.68,Private
denovo7968,Arthropoda,Insecta,,,,,81.68,Private
denovo81,Arthropoda,Insecta,,,,,81.68,Private
denovo8688,Arthropoda,Insecta,,,,,81.68,Private
denovo8708,Arthropoda,Insecta,,,,,81.68,Private
denovo8790,Arthropoda,Insecta,,,,,81.68,Private
denovo8913,Arthropoda,Insecta,,,,,81.68,Private
denovo9963,Arthropoda,Insecta,,,,,81.68,Private
denovo19314,Arthropoda,Insecta,,,,,81.71,Private
denovo20809,Arthropoda,Insecta,,,,,81.71,Published
denovo22845,Arthropoda,Insecta,,,,,81.71,Private
denovo25021,Arthropoda,Insecta,,,,,81.71,Published
denovo25089,Arthropoda,Insecta,,,,,81.71,Private
denovo10731,Arthropoda,Insecta,,,,,81.72,Published
denovo20817,Arthropoda,Insecta,,,,,81.72,Published
denovo16431,Arthropoda,Insecta,,,,,81.74,Published
denovo22592,Arthropoda,Insecta,,,,,81.76,Published
denovo9564,Arthropoda,Insecta,,,,,81.76,Private
denovo14856,Arthropoda,Insecta,,,,,81.77,Private
denovo17349,Arthropoda,Insecta,,,,,81.77,Private
denovo19339,Arthropoda,Insecta,,,,,81.77,Private
denovo25198,Arthropoda,Insecta,,,,,81.77,Published
denovo5366,Arthropoda,Insecta,,,,,81.77,Private
denovo6324,Arthropoda,Insecta,,,,,81.77,Early-Release
denovo7969,Arthropoda,Insecta,,,,,81.77,Early-Release
denovo7978,Arthropoda,Insecta,,,,,81.77,Private
denovo8556,Arthropoda,Insecta,,,,,81.77,Private
denovo10132,Arthropoda,Insecta,,,,,81.79,Private
denovo14096,Arthropoda,Insecta,,,,,81.79,Private
denovo10772,Arthropoda,Insecta,,,,,81.82,Published
denovo2197,Arthropoda,Insecta,,,,,81.82,Published
denovo25294,Arthropoda,Insecta,,,,,81.82,Private
denovo16690,Arthropoda,Insecta,,,,,81.85,Published
denovo17397,Arthropoda,Insecta,,,,,81.85,Published
denovo9387,Arthropoda,Insecta,,,,,81.85,Private
denovo11938,Arthropoda,Insecta,,,,,81.87,Private
denovo15016,Arthropoda,Insecta,,,,,81.87,Published
denovo17372,Arthropoda,Insecta,,,,,81.87,Published
denovo22858,Arthropoda,Insecta,,,,,81.87,Published
denovo8918,Arthropoda,Insecta,,,,,81.87,Published
denovo9828,Arthropoda,Insecta,,,,,81.87,Published
denovo9974,Arthropoda,Insecta,,,,,81.87,Private
denovo19338,Arthropoda,Insecta,,,,,81.88,Private
denovo26190,Arthropoda,Insecta,,,,,81.9,Private
denovo17735,Arthropoda,Insecta,,,,,81.91,Published
denovo19330,Arthropoda,Insecta,,,,,81.93,Private
denovo5775,Arthropoda,Insecta,,,,,81.93,Private
denovo16757,Arthropoda,Insecta,,,,,81.94,Published
denovo2603,Arthropoda,Insecta,,,,,81.97,Published
denovo11178,Arthropoda,Insecta,,,,,81.98,Private
denovo11638,Arthropoda,Insecta,,,,,81.98,Private
denovo12115,Arthropoda,Insecta,,,,,81.98,Published
denovo12134,Arthropoda,Insecta,,,,,81.98,Private
denovo12143,Arthropoda,Insecta,,,,,81.98,Published
denovo13221,Arthropoda,Insecta,,,,,81.98,Published
denovo13237,Arthropoda,Insecta,,,,,81.98,Private
denovo13366,Arthropoda,Insecta,,,,,81.98,Private
denovo14083,Arthropoda,Insecta,,,,,81.98,Published
denovo1507,Arthropoda,Insecta,,,,,81.98,Private
denovo15280,Arthropoda,Insecta,,,,,81.98,Private
denovo15651,Arthropoda,Insecta,,,,,81.98,Private
denovo16129,Arthropoda,Insecta,,,,,81.98,Private
denovo16167,Arthropoda,Insecta,,,,,81.98,Published
denovo17362,Arthropoda,Insecta,,,,,81.98,Private
denovo17385,Arthropoda,Insecta,,,,,81.98,Private
denovo19419,Arthropoda,Insecta,,,,,81.98,Published
denovo20806,Arthropoda,Insecta,,,,,81.98,Private
denovo20814,Arthropoda,Insecta,,,,,81.98,Private
denovo21012,Arthropoda,Insecta,,,,,81.98,Published
denovo21517,Arthropoda,Insecta,,,,,81.98,Private
denovo22638,Arthropoda,Insecta,,,,,81.98,Private
denovo22708,Arthropoda,Insecta,,,,,81.98,Private
denovo23728,Arthropoda,Insecta,,,,,81.98,Published
denovo24895,Arthropoda,Insecta,,,,,81.98,Published
denovo24988,Arthropoda,Insecta,,,,,81.98,Private
denovo3277,Arthropoda,Insecta,,,,,81.98,Private
denovo5232,Arthropoda,Insecta,,,,,81.98,Private
denovo6724,Arthropoda,Insecta,,,,,81.98,Private
denovo6749,Arthropoda,Insecta,,,,,81.98,Private
denovo7042,Arthropoda,Insecta,,,,,81.98,Private
denovo7864,Arthropoda,Insecta,,,,,81.98,Private
denovo8687,Arthropoda,Insecta,,,,,81.98,Published
denovo20813,Arthropoda,Insecta,,,,,81.99,Published
denovo15899,Arthropoda,Insecta,,,,,82,Published
denovo15646,Arthropoda,Insecta,,,,,82.01,Published
denovo17373,Arthropoda,Insecta,,,,,82.01,Private
denovo21751,Arthropoda,Insecta,,,,,82.01,Published
denovo24903,Arthropoda,Insecta,,,,,82.01,Published
denovo24956,Arthropoda,Insecta,,,,,82.01,Published
denovo26185,Arthropoda,Insecta,,,,,82.01,Published
denovo9562,Arthropoda,Insecta,,,,,82.01,Published
denovo21749,Arthropoda,Insecta,,,,,82.03,Private
denovo26050,Arthropoda,Insecta,,,,,82.03,Published
denovo16595,Arthropoda,Insecta,,,,,82.04,Published
denovo17807,Arthropoda,Insecta,,,,,82.07,Published
denovo20855,Arthropoda,Insecta,,,,,82.08,Published
denovo3827,Arthropoda,Insecta,,,,,82.08,Published
denovo14638,Arthropoda,Insecta,,,,,82.12,Published
denovo18607,Arthropoda,Insecta,,,,,82.12,Private
denovo20810,Arthropoda,Insecta,,,,,82.12,Private
denovo21720,Arthropoda,Insecta,,,,,82.14,Published
denovo24912,Arthropoda,Insecta,,,,,82.14,Published
denovo25281,Arthropoda,Insecta,,,,,82.14,Private
denovo25285,Arthropoda,Insecta,,,,,82.14,Published
denovo5369,Arthropoda,Insecta,,,,,82.14,Private
denovo19422,Arthropoda,Insecta,,,,,82.16,Published
