"","K1_L_10","B1_S_8","U1_L_5","M1_L_4","K1_L_12","B1_S_1","U1_L_7","B1_S_6","U2_L_7","K1_L_1","B1_L_1","K1_S_16","K1_S_18","M1_S_6","K1_S_3","U1_L_3","S1_L_1","B1_S_7","K1_L_9","K1_L_19","U2_S_7","U2_L_2","K1_S_6","U2_L_5","S1_S_5","K1_S_5","B1_S_5","U2_S_2","U2_S_9","B1_L_3","B1_L_9","K1_S_4","K1_S_1","B1_L_7","M1_S_8","M1_L_1","B1_S_4","U1_L_1","K1_L_8","B1_L_4","K1_L_16","K1_L_11","U2_L_10","K1_L_3","U2_S_10","M1_S_3","K1_S_7","S1_L_9","S1_L_4","K1_S_11","K1_L_2","K1_S_2","S1_S_6","M1_S_1","K1_S_10","M1_L_8","K1_S_17","M1_L_6","M1_L_9","K1_L_20","K1_L_17","U1_L_2","M1_S_9","K1_S_14","S1_S_7","M1_S_7","S1_L_5","K1_S_15","B1_L_8","M1_S_2","S1_S_1","B1_L_5","B1_S_2","S1_L_8","K1_S_19","S1_S_8","U2_L_3","U2_L_1","M1_S_10","K1_L_4","K1_L_7","K1_S_20","S1_L_6","U2_S_4","B1_S_9","U2_L_6","K1_S_8","S1_S_10","K1_S_12","U2_L_4","U2_S_8","U2_S_5","S1_S_9","K1_S_13","B1_S_3","K1_S_9","S1_L_2","B1_L_6","K1_L_6","S1_L_3","M1_L_10","K1_L_18","K1_L_15","S1_L_10","U2_S_1","K1_L_5","B1_L_2","M1_L_7","U2_L_9"
"K1_S_16",0.921919406878561,0.45653649621424,0.892154818131632,0.871991009280742,0.948434419118227,0.880454827678878,0.900494771039249,0.804615871008536,0.957505582664792,0.882268508970922,0.853402556802322,0,0.443652682866801,0.510654117169942,0.187797827053815,0.945756891672761,0.459522253684746,0.325414902486853,0.94334738682896,0.071980163414425,0.189362766696289,0.1625576452353,0.238625938636132,0.974118851533447,0.817315785825337,0.282036307815524,0.197585718153297,0.938831250891747,0.245342544430872,0.86960709188946,0.56365861931659,0.501512136479308,0.399681595626446,0.149893104322934,0.219049469049469,0.90261152127685,0.778346492677405,0.792456362535103,0.666504144319844,0.833577346400951,0.898282892521791,0.824016119351796,0.950000973501295,0.864261581850208,0.959497846604967,0.341245385483723,0.931331607802926,0.0369513043725237,0.902106144000377,0.465598391788845,0.974797497024838,0.112302778617846,0.71096292000902,0.239434116146302,0.21480198019802,0.0265612270696969,0.391896860012366,0.74985401979634,0.440733735782574,0.535497309494879,0.375576631781878,0.932163470248725,0.928581357517742,0.432035426905006,0.393066974552836,0.233786624797083,0.284616056608718,0.731925640849426,0.33088577769254,0.32076896114751,0.291879133537946,0.528701667360997,0.0392658442590651,0.0381316359445478,0.440079624830752,0.326530983761742,0.208472032213219,0.0741289461852007,0.335431371667491,0.570129879863,0.270506585939261,0.22291710258139,0.170262642463873,0.135502017854959,0.253640202630063,0.102007169543055,0.888542501134071,0.238947900859889,0.671968979268105,0.138282159027196,0.122136235240774,0.123931755777003,0.293308681105828,0.28342801779187,0.0444798251983506,0.294643936646113,0.12366690057758,0.345776612054157,0.0992305371152686,0.0307406176410271,0.476915942925043,0.150700789680407,0.114855735841909,0.00666487095014124,0.334077239202025,0.718291920168306,0.193104810269432,0.244329743411584,0.116106070326582
"K1_S_18",0.954352968326314,0.0743054375253311,0.934733464332714,0.937363405308443,0.974866764821766,0.940972128477191,0.954744931392601,0.896629940393772,0.975947456798521,0.943519422627892,0.938074451910344,0.443652682866801,0,0.754481418926178,0.577467251089549,0.97308772366996,0.734309092285833,0.141094299938604,0.96927374301676,0.474184476094509,0.557696026297979,0.548657663254962,0.61727910915367,0.983986276263033,0.909877942296617,0.636105880293267,0.578185243694537,0.969319406722618,0.602603974044313,0.931029106839406,0.765726837348313,0.0812954102427787,0.647225585867939,0.535824977210574,0.39718941575756,0.958804429609506,0.88038478928577,0.906147321210939,0.831068020472901,0.91411176059608,0.954051769725513,0.918161721146853,0.973959557146609,0.93903288484804,0.980449240932604,0.647586102928294,0.964659474440392,0.467202802958156,0.959813628421666,0.749947197810775,0.991927549297322,0.521761052597881,0.863927345648066,0.371225879496468,0.599515974949581,0.458344532610347,0.137055435707641,0.865462895723342,0.681920859802094,0.735519060888125,0.11298524122535,0.969383973820323,0.946454946360335,0.723786414227222,0.700736050224604,0.316303232851329,0.638785812627024,0.868540694222326,0.672596974381428,0.664110429447853,0.628846524813178,0.772062406339925,0.421234018057323,0.421512088110908,0.727391874180865,0.669957045171708,0.26958137768252,0.497523940574574,0.672430610978097,0.771872325998159,0.623819325951981,0.591393961308986,0.557529087280283,0.533384728969599,0.623462679317941,0.518403900207259,0.950994337735278,0.608997832106291,0.856589128389151,0.336164684720695,0.350306996050849,0.534423326789001,0.642710778613896,0.643008865092601,0.416037029473828,0.648703496886394,0.534261733414206,0.681756310561852,0.519120238167568,0.463950823902962,0.747849319218869,0.319884075957043,0.489129677502154,0.445093665336493,0.668133277518993,0.878552358350638,0.285419310581375,0.615158639395627,0.527581271890303
"M1_S_6",0.847744138478963,0.728768784734625,0.630039653876203,0.433453844299831,0.871070257658346,0.733070152570357,0.604418040331353,0.651534664091007,0.860957308078757,0.762179207193003,0.651658120207687,0.510654117169942,0.754481418926178,0,0.37783595113438,0.836470289714465,0.235451779591443,0.691170268986244,0.856207815779026,0.493864808541796,0.464012538596541,0.438829916380976,0.363137393767705,0.898447128420015,0.710622461868608,0.319712889696026,0.379110251450677,0.81460023174971,0.412733864517,0.783220617802961,0.395536588520017,0.759529883037621,0.545891774922897,0.423767728172541,0.637505380700377,0.699840283939663,0.670737758433079,0.502435026556762,0.490468571428571,0.671623966290363,0.785743012266238,0.658973736883605,0.840033967571584,0.741503887110472,0.779475545472743,0.446719099390855,0.823004499161083,0.51118278432824,0.740724635160286,0.200451959586404,0.893206663196252,0.422335166104514,0.578420788541366,0.632125427037579,0.372341332424023,0.516899645316086,0.69929436625033,0.640359410651432,0.504329617734114,0.509263520839997,0.693046803363443,0.883649184662847,0.919688804585861,0.24879994268383,0.293529727771323,0.648437353998343,0.354707624492045,0.587409603377802,0.327303052069003,0.339371476921977,0.34338351535942,0.35750912853772,0.539238520189267,0.531471190169955,0.252699989306973,0.328331798128666,0.639665515598175,0.489811933932215,0.340273554418727,0.407343860476078,0.350425408888155,0.381056813823353,0.456345405859703,0.458405813908539,0.376820558960805,0.474148946314485,0.775615385624172,0.389989481065919,0.444956008955883,0.601111792946612,0.590156573203678,0.459118636114804,0.355075153089627,0.351605379500806,0.544922081836474,0.3040322033515,0.459945466806094,0.318084080966857,0.456484544313904,0.514594092220284,0.287708286828525,0.604897395616859,0.520048231756643,0.522025325078981,0.329407647846705,0.510622492943099,0.631237947807752,0.336825675126686,0.465976674133004
"K1_S_3",0.882146375568055,0.572675870290124,0.852947747647108,0.805752534959242,0.906325943096422,0.814929574267652,0.820350918896433,0.743989277037782,0.915021561102979,0.825818601303452,0.761965511804252,0.187797827053815,0.577467251089549,0.37783595113438,0,0.884669555069684,0.299130357814609,0.478980126945358,0.895286754641674,0.197554556004763,0.11416677621489,0.0820748997927996,0.0836584220093544,0.938798258961747,0.776696517658073,0.102416501768903,0.0192467669968993,0.878932584269663,0.104462660257954,0.819135121891461,0.459434255517563,0.610146636832262,0.293365972738369,0.102392053002547,0.386851612435509,0.817476214321482,0.712388404708035,0.685618917510528,0.559618743030277,0.763643159730875,0.835058882945754,0.726918995401486,0.896092619392185,0.788700067785323,0.896654913928476,0.224426356171276,0.883611696184006,0.173408685306365,0.819448074410024,0.294154206556946,0.924757684195559,0.0854201038274495,0.637238990193805,0.395873426875211,0.0472593147793842,0.18263096927871,0.517111339849336,0.6778194117452,0.330762486439897,0.440303510258205,0.502206207486993,0.913140311804009,0.923295788939625,0.267623220153341,0.259129878877131,0.399213483814544,0.134258672413065,0.638386849678074,0.183142873069848,0.17347619307932,0.123017204198016,0.416483845831086,0.223682083727804,0.218723079855155,0.27859486922297,0.178499256068042,0.378531214034651,0.137476589538005,0.19201864067474,0.462091543532021,0.0964924043600697,0.0476303816472441,0.0876046596286858,0.0940646672070612,0.100374213477905,0.111897815413079,0.820134356318685,0.0861786314234249,0.547649909828674,0.315967111433638,0.30047907615707,0.0896677287209832,0.143423830749216,0.132109289151099,0.231423287366377,0.109946662221852,0.0903100739918272,0.199353496993535,0.0965253019741393,0.177399327341354,0.352868798604723,0.325917850000334,0.236773746644731,0.193372110699513,0.187366605106882,0.580262134354865,0.365048309332181,0.059094686028568,0.099361108611536
"U1_L_3",0.64111590622316,0.944922467923727,0.674430683537956,0.79103009749894,0.863050020549126,0.778701280328217,0.572587412587413,0.879126760884172,0.491581474931343,0.850681323714646,0.660035598366663,0.945756891672761,0.97308772366996,0.836470289714465,0.884669555069684,0,0.818336365027285,0.968566320532915,0.588059236165238,0.914597419174694,0.791558646088242,0.875307109748993,0.927941774784142,0.591074781840274,0.508443835395591,0.874341269725413,0.871337150555743,0.425204764654306,0.846826648952365,0.892678740400062,0.867945355061541,0.960733136611113,0.923888299998262,0.880217953454008,0.921756850567677,0.6022260009275,0.901265544183999,0.616266098772944,0.711378848728246,0.695890537890136,0.832514443064629,0.482440454903083,0.431163723447752,0.830192271083191,0.563085997273461,0.927922053494175,0.826241950321987,0.968102109016128,0.648091739831571,0.835764182083365,0.874022901485758,0.897090606816293,0.588477563335089,0.938376871672087,0.913372184595999,0.965878255902095,0.949479529581975,0.902322918187024,0.91621613751735,0.917762463286814,0.952514321384575,0.67630147030448,0.967823625800685,0.856313084816123,0.882365537670866,0.968240016407372,0.926761634632144,0.867757160207235,0.957582220999037,0.952024838914299,0.806199846103111,0.903309163838321,0.947662715276225,0.947618856408609,0.857750739669559,0.955523648359913,0.98143761707925,0.970868719457228,0.958198282487386,0.895966857560619,0.882349711022336,0.889054816035428,0.960061796963777,0.932906343194373,0.959852102911724,0.971062882582081,0.82977338845506,0.947159487949568,0.749448207626151,0.97870928303205,0.961803258167772,0.967659117906273,0.938250373680066,0.950783285617782,0.969053791315619,0.866714261325718,0.968615133175004,0.958114447353163,0.946156972376507,0.971681769722815,0.905430280717902,0.972191135076474,0.920115108989152,0.964571648756262,0.932119317795746,0.742057199103188,0.980582215724909,0.87697927602721,0.966243983360772
"S1_L_1",0.768821499909206,0.684048499441053,0.751607843137255,0.631553618693688,0.783694937541091,0.642686414567761,0.730327058412982,0.61291754308099,0.878238463340361,0.690086936227318,0.582418802627926,0.459522253684746,0.734309092285833,0.235451779591443,0.299130357814609,0.818336365027285,0,0.671654787088564,0.742063740138283,0.380495913322826,0.388637588054118,0.369615899908221,0.275421563617782,0.875693673695893,0.695567812017784,0.20207745393317,0.295771519943146,0.778150562372188,0.315419632417214,0.702746516487532,0.276667599216658,0.71724490233621,0.444689707848005,0.304572739251379,0.591276252019386,0.654226170707406,0.581259782007666,0.556436001809136,0.341829917051156,0.58639432145339,0.663781270134745,0.541731574756811,0.735831646624598,0.61065519813929,0.735002124618534,0.379585260206324,0.750559140036769,0.452803312314822,0.579414806253422,0.0988386640957329,0.778959019019602,0.355624194080427,0.502960429218829,0.604394334364928,0.290299988327302,0.458365307230156,0.646310232836524,0.545204957102002,0.389187097208434,0.395618953981519,0.646113363203186,0.849511307014182,0.907521016965319,0.0488276081088234,0.159609845691466,0.608716484526271,0.247732455029136,0.450950814807488,0.226168426460449,0.229966858998904,0.211710135768054,0.253830129862455,0.477323478672073,0.474512113783814,0.0456226231363415,0.227836521645546,0.605797940931063,0.428714087418488,0.234326484772412,0.285747847315145,0.22259061280646,0.23609492134447,0.37883422550769,0.385196533126272,0.289332557189037,0.409365433937288,0.649436683852583,0.293777831267301,0.41087460179554,0.561273889259711,0.543959960210851,0.391661885637789,0.25260730301089,0.258483430549324,0.497883630206924,0.208661417322835,0.392176231292951,0.214356408423599,0.390456559826858,0.458457295592138,0.169586514275628,0.566075392998901,0.409767214715937,0.467650262220961,0.221622779421411,0.42471138250167,0.593366032675818,0.250269434422005,0.394729670237521
"B1_S_7",0.948230799692516,0.158485248527819,0.924148186461499,0.921510671403316,0.970638265267029,0.926448972207775,0.944158989275143,0.869918855424291,0.972857255707402,0.925573080967403,0.917320550018923,0.325414902486853,0.141094299938604,0.691170268986244,0.478980126945358,0.968566320532915,0.671654787088564,0,0.968051776286547,0.365933258995349,0.462929190366814,0.450601611656916,0.524121714631573,0.98307343927299,0.887784040763012,0.54851487245749,0.485724271565216,0.964068774424436,0.514948544606789,0.915965193019667,0.711167267057369,0.216481135682346,0.579153039119908,0.436383842288365,0.294613118995844,0.946594533700984,0.854786322358266,0.882000250344223,0.794974732226882,0.895055892030321,0.941841625023451,0.903092821622021,0.971962235799111,0.923200629389238,0.97650356093909,0.568329143405487,0.956125200101104,0.353278458026109,0.950007151122726,0.683990164923105,0.989674945574028,0.415583780665474,0.830966452392997,0.259791508966344,0.503825423951624,0.343801895317534,0.0822503802632816,0.836221675700198,0.617197118591709,0.681937627493074,0.0638872573906869,0.966632250476926,0.943160118394042,0.65403688422175,0.629877419574314,0.198543953904851,0.552966829294884,0.836198572684658,0.589481823479313,0.580597197101674,0.548552135548283,0.71708325590039,0.304895335119663,0.302984287480905,0.65869981938858,0.586287107398274,0.136829618230056,0.386212153789019,0.590099339585993,0.720591286819561,0.535322162346839,0.49764158089832,0.458111216820953,0.432852702858258,0.531336709024756,0.409853827764276,0.936958234830575,0.518409339268104,0.813812573159815,0.208008652478646,0.227851045318678,0.428285177745221,0.559716249897291,0.554281957153033,0.295132549477835,0.56228588128961,0.427950104201275,0.600356552498406,0.410752474756246,0.348429538367937,0.685694077269143,0.190453408537711,0.387082444527522,0.327370371063416,0.589696658556729,0.846536230960423,0.15378554021121,0.523060636544144,0.420960746747237
"K1_L_9",0.373656542561944,0.839348989310949,0.594660724099769,0.633733917362385,0.609512667336184,0.505546547242169,0.736768116960709,0.665519551432059,0.675129813575579,0.601283206257828,0.654155857282437,0.94334738682896,0.96927374301676,0.856207815779026,0.895286754641674,0.588059236165238,0.742063740138283,0.968051776286547,0,0.812658519714088,0.841336881894623,0.889972033559728,0.929068452142914,0.701934038096166,0.639502684374117,0.844480877973701,0.88478030676326,0.536094465466217,0.872034769204419,0.670147442076327,0.646128013205453,0.859914122429021,0.736488271731791,0.823013119073686,0.922875100725222,0.677289123974357,0.676884350340986,0.74479390119138,0.461826515303651,0.469497503230087,0.524302342253099,0.511893630845787,0.512734593692687,0.511317989360547,0.646696204970141,0.823418066498191,0.581597337036792,0.961330910865851,0.613717883024669,0.838042202385827,0.563499249929047,0.894427150558044,0.773331214240305,0.914225227070955,0.917359912964164,0.959620270089584,0.841959065026463,0.675651156250283,0.712654507388171,0.715822057697217,0.922643571848987,0.823713114231693,0.964640172222364,0.760837587609241,0.896341779366807,0.963470782968253,0.928251866092302,0.58640450089902,0.950942063712261,0.946980163821178,0.782719781974578,0.912701673651628,0.945314591700134,0.945004719558845,0.754722085587801,0.949460840310817,0.974578300431012,0.963210892609941,0.951513356046018,0.655229201379471,0.841363389751173,0.817009996357603,0.95424159872938,0.92904629878067,0.953176558070363,0.963106358370171,0.51044873716045,0.943698609995815,0.83293437886917,0.971474481823274,0.957172932330827,0.960220816700017,0.936841095266081,0.946167138674219,0.962638645650905,0.881249196761342,0.96097551168121,0.951226384886327,0.943374659280753,0.964264518101541,0.914445505388078,0.966184061075726,0.836426470702957,0.958686052397326,0.932272011596231,0.800145499896072,0.973691012229462,0.882568281306855,0.959197450585234
"K1_L_19",0.81805468518091,0.425022351159523,0.800005918735758,0.737917272344122,0.827841615491843,0.744628142734157,0.873317855453803,0.699373522540094,0.934765640398943,0.758395595753048,0.7743219185255,0.071980163414425,0.474184476094509,0.493864808541796,0.197554556004763,0.914597419174694,0.380495913322826,0.365933258995349,0.812658519714088,0,0.22808799130385,0.203261699254301,0.275756374899918,0.928122049825962,0.833408164028885,0.253034844064266,0.21352586475656,0.886878045498669,0.284243191502501,0.763086143130956,0.46686072389942,0.471238284501974,0.323691843601346,0.110638593565423,0.26850820640722,0.823119233300978,0.674181268392775,0.763651400806368,0.547362581863041,0.709158547677382,0.758580049446606,0.754567717098832,0.856102791609524,0.720969621913018,0.868989262997565,0.370195500353929,0.80684881832658,0.076785750788708,0.785881108711938,0.440462913870962,0.824284196474787,0.114278848872053,0.733987561586302,0.278583780001116,0.240464110127827,0.0667170106464032,0.357916580034164,0.645997745208568,0.356795768278306,0.448300634165676,0.368802688945864,0.943677207658746,0.931466876391941,0.34657814008733,0.429458896615015,0.280491202724318,0.321500062294946,0.607562963386821,0.365926773058862,0.356713768857943,0.262244160477311,0.555936303164685,0.105597245065789,0.101018470127851,0.348852258020571,0.362236481876517,0.257143163584881,0.112928513920081,0.36959194126686,0.467809064554092,0.234667137993837,0.167866986752023,0.208447941477947,0.175588818122656,0.290729647451635,0.140520155482045,0.744152500593423,0.276502468987113,0.670971945027559,0.193508579943654,0.180041152263374,0.163456928535076,0.330220492866407,0.319085886489201,0.111549750701752,0.294736236742004,0.162487832217339,0.379893698063974,0.137942737480594,0.0704114461020538,0.506752681883806,0.204275426001803,0.0550832242947996,0.0742996669187998,0.369561099919073,0.688003409333049,0.242828282828283,0.242495209708324,0.155191184959483
"U2_S_7",0.825672515930466,0.568300019898323,0.803588078533027,0.85366744816247,0.948844611812181,0.857505567001727,0.835174758312971,0.793930828720606,0.841874192277023,0.879160649984463,0.837187170451915,0.189362766696289,0.557696026297979,0.464012538596541,0.11416677621489,0.791558646088242,0.388637588054118,0.462929190366814,0.841336881894623,0.22808799130385,0,0.0386276958385366,0.165554160333091,0.871503994844296,0.653696061720642,0.215284525759553,0.111470482250679,0.802259167004576,0.098397309769971,0.865808034345293,0.527361134669284,0.610827943633015,0.361879882054731,0.132431961197673,0.338431659568582,0.873572650523651,0.766929399497025,0.726094331502063,0.556948636085746,0.749316920245046,0.894529894761189,0.679571027154374,0.814596051256668,0.859345814690934,0.892763950885466,0.276099948868828,0.923443485273364,0.166577538034675,0.891894852135816,0.410551809910323,0.985236337659245,0.127048253126919,0.546386934920557,0.393733736745622,0.141151627617855,0.174550662041185,0.522370219329662,0.73687443147804,0.4035530680806,0.506428273271184,0.510520135825585,0.886629905143049,0.91195502614302,0.377249609748729,0.286069964013725,0.380853939731255,0.18932819029251,0.71413275207694,0.249872044221517,0.238166096923386,0.184242855871094,0.453210808445465,0.203645697381015,0.221527628080765,0.38687873560913,0.245438877387642,0.365426099324404,0.135037380310345,0.256800257524545,0.538824574097218,0.2054948085803,0.155418315818207,0.0856755037115589,0.0748498214660786,0.168842854954817,0.111253207550304,0.886037341234396,0.146695626936796,0.627559483861164,0.304652611901547,0.280456551031731,0.0903814332385761,0.199728808230081,0.200377477194086,0.22101716483739,0.226730264359968,0.0910648839419031,0.265665329477252,0.106092602254188,0.172605361028379,0.38828429982771,0.314726162207464,0.263734539475928,0.188190882976643,0.240576293918026,0.682613493064313,0.352392121776348,0.174127072886778,0.098694648478489
"U2_L_2",0.875513321410204,0.559479105251287,0.847804441915754,0.84037074095529,0.941561414375353,0.846602823234398,0.833630786391523,0.782696859776541,0.904964982609767,0.869493735472533,0.819451559845768,0.1625576452353,0.548657663254962,0.438829916380976,0.0820748997927996,0.875307109748993,0.369615899908221,0.450601611656916,0.889972033559728,0.203261699254301,0.0386276958385366,0,0.132713787341327,0.929091419959641,0.724950929993457,0.18484201659759,0.0792504197105132,0.872985942391607,0.0933584654618029,0.857602320741628,0.50704939986525,0.603738520500398,0.343986654662924,0.101375271220451,0.329057238859107,0.85619556466369,0.755345316934721,0.707481369506988,0.574342733624893,0.763370828907002,0.88668567620421,0.732265475594573,0.888561908142584,0.849175141242938,0.890617829877769,0.249047244570806,0.914381549773541,0.140820930621876,0.877102050218844,0.382342923317968,0.980451551151399,0.0958894990847063,0.584598363608295,0.37692242090002,0.10852573977639,0.149349984645307,0.511575055921919,0.726357376498532,0.385497528723642,0.491152715545535,0.499596761185845,0.877058319732398,0.914149912674551,0.350043359697422,0.272519780888618,0.366586663883961,0.164848252404647,0.700307868972549,0.221324888955008,0.209708373315533,0.162084122634396,0.432286566620363,0.184840544323021,0.196406708657236,0.360150626222278,0.216834439469478,0.350178013514495,0.10723490580156,0.229044915678744,0.52167062012877,0.175907290489188,0.125492749542447,0.05555118075789,0.0454864389601615,0.139333862014274,0.0819189455214619,0.879230995941871,0.117127938854392,0.601177921922878,0.286483253588517,0.2612913701188,0.0596266442618216,0.170538451354021,0.171217802412781,0.198497647006428,0.195422447536428,0.0604437911241775,0.237331381140526,0.0734921352917581,0.14716945198305,0.372415514854406,0.297002299925935,0.240973713102889,0.163557396559452,0.211877095678947,0.661805249228055,0.3365547412781,0.142545709600675,0.0686423001358825
"K1_S_6",0.906390210740993,0.626303514909212,0.872289691943128,0.832050129939523,0.936963562753036,0.843716763222763,0.858358282167081,0.758432120307244,0.948321136461472,0.850249369871829,0.792155907429963,0.238625938636132,0.61727910915367,0.363137393767705,0.0836584220093544,0.927941774784142,0.275421563617782,0.524121714631573,0.929068452142914,0.275756374899918,0.165554160333091,0.132713787341327,0,0.970414314054632,0.753510610606496,0.0624333326077019,0.0805770728308537,0.919209490674728,0.0801325957607002,0.838591946226489,0.453300379097599,0.660089173084426,0.352385079261907,0.184253829719533,0.435648095183617,0.858963313949314,0.724197092112289,0.705261482130064,0.561922961803237,0.784962098860696,0.865634580789014,0.751110022353554,0.935770486538564,0.814785048945337,0.946690494655562,0.163366240617545,0.914416983182518,0.225178122009145,0.860562463724783,0.266312484267147,0.965225835236071,0.1667673659847,0.593785024488355,0.451502272087013,0.0387297500268212,0.234619486354657,0.575482320436761,0.687175382426183,0.316539818668017,0.433210251103428,0.561719032848322,0.901306712117523,0.921246751501971,0.239724708826644,0.184399753176592,0.447662528534351,0.0535152636447734,0.64651993937886,0.101132418074521,0.0934351621696267,0.0880214671284595,0.354380740957369,0.275693525995416,0.271028645303975,0.251912417846839,0.0970271392627696,0.427505784723087,0.188514009231141,0.112646440372484,0.45522140343889,0.0692206955328746,0.113321259982781,0.139027652126028,0.145388071021567,0.0175462443787451,0.162630952837791,0.849746756767479,0.0339843318989297,0.530483531885074,0.366424670549242,0.351852262726217,0.140012984202554,0.0627409744128987,0.0490385177392016,0.28336185648895,0.0688351327957724,0.1408706939787,0.117676365085692,0.145873577507889,0.229229670513759,0.284112124783179,0.375724424882712,0.313374233128834,0.244377092269626,0.107698293996766,0.586020518808908,0.414386705531544,0.0362309480754327,0.150356511433623
